timestamp,zone,pm25,pm10,no2,co,temperature,humidity,vehicle_count,speed,aqi
2025-10-23T10:31:59Z,Zone C,156.95,244.39,82.98,4.18,19.1,49.6,2698,23.6,390
2025-10-23T11:31:59Z,Zone B,39.08,66.36,22.1,0.88,35.4,61.3,794,63.4,107
2025-10-23T12:31:59Z,Zone A,30.13,52.95,13.18,0.68,26.4,67.2,402,65.2,76
2025-10-23T13:31:59Z,Zone B,27.06,50.76,19.37,0.76,29.3,43.6,517,65.8,66
2025-10-23T14:31:59Z,Zone D,41.37,62.11,22.04,0.92,41.0,43.5,960,58.9,107
2025-10-23T15:31:59Z,Zone C,40.88,71.13,16.75,1.2,33.5,76.8,1118,55.3,110
2025-10-23T16:31:59Z,Zone C,31.51,64.4,18.26,0.71,21.7,56.7,683,62.8,75
2025-10-23T17:31:59Z,Zone C,84.32,133.31,40.33,2.32,27.8,63.3,2224,43.3,207
2025-10-23T18:31:59Z,Zone B,103.35,161.29,45.79,2.39,26.8,68.2,2324,38.6,254
2025-10-23T19:31:59Z,Zone D,82.9,132.93,43.72,2.06,29.5,53.6,2005,41.9,202
2025-10-23T20:31:59Z,Zone A,50.02,81.89,22.49,1.06,33.0,64.2,1141,64.5,131
2025-10-23T21:31:59Z,Zone C,36.92,47.73,20.02,0.99,34.7,60.7,853,53.9,87
2025-10-23T22:31:59Z,Zone D,32.44,54.61,14.84,0.81,32.7,67.4,665,65.3,77
2025-10-23T23:31:59Z,Zone A,27.28,53.2,14.88,0.8,31.5,82.3,649,66.6,71
2025-10-24T00:31:59Z,Zone B,33.35,58.01,19.14,0.78,22.3,57.0,759,68.1,83
2025-10-24T01:31:59Z,Zone D,53.26,88.76,22.33,1.39,17.2,64.6,1087,47.2,126
2025-10-24T02:31:59Z,Zone B,48.23,81.27,22.14,1.25,29.1,68.1,1061,60.6,126
2025-10-24T03:31:59Z,Zone B,27.06,47.35,20.21,0.88,24.0,82.6,650,58.5,69
2025-10-24T04:31:59Z,Zone C,44.81,68.92,23.05,0.91,35.6,67.7,931,56.8,116
2025-10-24T05:31:59Z,Zone B,21.95,36.46,18.87,0.84,34.5,61.7,637,70.9,54
2025-10-24T06:31:59Z,Zone C,43.23,68.18,24.04,1.07,35.2,53.1,1061,54.0,108
2025-10-24T07:31:59Z,Zone B,29.85,57.93,14.41,0.85,28.3,38.5,728,72.5,78
2025-10-24T08:31:59Z,Zone A,91.41,141.91,48.33,2.47,31.1,44.7,2294,37.9,235
2025-10-24T09:31:59Z,Zone C,72.95,112.42,39.68,2.02,29.2,67.3,1881,39.7,181
2025-10-24T10:31:59Z,Zone A,84.74,125.34,44.18,2.36,36.8,86.5,2329,41.6,212
2025-10-24T11:31:59Z,Zone B,43.87,56.17,23.17,1.29,25.4,93.3,1077,50.9,109
2025-10-24T12:31:59Z,Zone D,43.37,79.86,18.52,1.03,30.5,44.1,943,70.9,115
2025-10-24T13:31:59Z,Zone B,36.06,70.27,21.55,0.98,31.2,79.2,1121,59.4,99
2025-10-24T14:31:59Z,Zone B,32.35,45.26,19.04,0.89,48.3,43.5,707,61.0,84
2025-10-24T15:31:59Z,Zone D,37.85,61.24,14.92,1.02,31.1,62.7,838,59.1,98
2025-10-24T16:31:59Z,Zone D,39.18,65.04,24.38,1.09,24.0,73.4,1128,60.6,100
2025-10-24T17:31:59Z,Zone C,74.43,111.62,33.69,1.8,23.9,31.0,1777,46.1,193
2025-10-24T18:31:59Z,Zone C,93.64,136.95,48.5,2.43,24.5,34.1,2128,34.1,239
2025-10-24T19:31:59Z,Zone D,63.64,101.89,31.28,1.61,21.2,45.0,1775,50.0,161
2025-10-24T20:31:59Z,Zone B,53.23,86.6,17.53,1.02,29.5,62.8,969,58.8,124
2025-10-24T21:31:59Z,Zone A,32.21,46.4,17.2,0.83,35.7,48.8,862,62.6,81
2025-10-24T22:31:59Z,Zone A,36.28,53.5,16.82,1.09,32.0,78.4,804,61.8,90
2025-10-24T23:31:59Z,Zone C,42.0,69.22,20.41,1.3,24.0,65.0,1168,59.6,109
2025-10-25T00:31:59Z,Zone A,32.38,55.05,12.48,1.0,36.1,93.3,806,73.4,75
2025-10-25T01:31:59Z,Zone B,37.45,65.31,23.42,1.14,15.1,56.2,846,62.0,99
2025-10-25T02:31:59Z,Zone D,28.74,50.11,18.32,0.9,34.0,61.7,687,63.6,66
2025-10-25T03:31:59Z,Zone A,41.36,73.86,17.86,0.99,40.6,69.4,827,55.1,96
2025-10-25T04:31:59Z,Zone D,29.98,45.29,15.74,0.92,25.1,59.5,678,56.0,74
2025-10-25T05:31:59Z,Zone C,38.91,64.21,23.51,0.87,28.4,84.2,972,68.2,107
2025-10-25T06:31:59Z,Zone B,35.45,58.29,20.31,0.82,22.4,96.2,743,62.1,88
2025-10-25T07:31:59Z,Zone D,36.01,53.4,24.86,0.99,31.2,71.4,944,58.9,91
2025-10-25T08:31:59Z,Zone C,103.54,156.66,55.87,2.75,34.3,52.0,2242,32.9,268
2025-10-25T09:31:59Z,Zone C,66.31,103.77,35.08,1.68,33.6,47.7,1900,45.2,160
2025-10-25T10:31:59Z,Zone B,42.94,63.54,29.57,1.34,29.0,70.4,1383,54.9,110
2025-10-25T11:31:59Z,Zone B,22.86,42.19,21.19,0.82,37.7,52.7,749,68.3,53
2025-10-25T12:31:59Z,Zone D,32.51,56.97,17.34,0.93,31.0,74.9,712,57.6,75
2025-10-25T13:31:59Z,Zone D,30.24,47.57,15.64,0.84,34.3,70.9,671,56.6,81
2025-10-25T14:31:59Z,Zone D,39.64,58.94,21.66,0.89,25.2,55.9,777,55.9,96
2025-10-25T15:31:59Z,Zone B,34.45,56.49,21.41,1.04,30.9,66.2,1003,61.4,88
2025-10-25T16:31:59Z,Zone A,27.09,48.35,16.64,0.83,28.5,79.0,671,71.1,74
2025-10-25T17:31:59Z,Zone C,54.18,84.73,27.99,1.45,31.3,61.4,1629,55.7,134
2025-10-25T18:31:59Z,Zone C,73.12,105.96,34.53,1.63,24.6,66.4,1679,47.2,185
2025-10-25T19:31:59Z,Zone C,87.67,138.04,43.61,2.23,22.6,63.3,2011,37.4,219
2025-10-25T20:31:59Z,Zone B,22.48,36.47,20.53,1.06,33.2,37.2,837,60.3,53
2025-10-25T21:31:59Z,Zone B,36.97,56.66,21.35,0.99,23.7,50.1,950,64.5,86
2025-10-25T22:31:59Z,Zone C,33.68,54.85,13.85,0.83,28.3,85.9,635,68.1,79
2025-10-25T23:31:59Z,Zone C,37.62,62.27,17.96,0.89,21.9,70.1,815,62.8,98
2025-10-26T00:31:59Z,Zone B,30.37,47.78,18.43,0.77,24.1,86.0,771,63.1,73
2025-10-26T01:31:59Z,Zone C,32.12,50.03,19.91,0.81,37.3,62.4,712,63.1,80
2025-10-26T02:31:59Z,Zone C,28.18,57.21,16.91,0.96,35.1,82.0,672,73.4,67
2025-10-26T03:31:59Z,Zone C,35.52,66.17,13.57,0.87,26.0,56.0,860,66.6,80
2025-10-26T04:31:59Z,Zone B,41.67,63.18,24.28,1.13,31.8,58.6,872,53.5,107
2025-10-26T05:31:59Z,Zone B,33.75,48.8,12.5,0.83,23.8,92.7,737,60.4,83
2025-10-26T06:31:59Z,Zone D,42.54,76.29,21.5,1.06,34.3,55.1,989,49.0,105
2025-10-26T07:31:59Z,Zone A,31.99,54.36,14.0,0.74,31.2,52.3,684,65.2,79
2025-10-26T08:31:59Z,Zone C,78.51,114.11,45.79,2.07,25.9,58.7,1987,40.6,198
2025-10-26T09:31:59Z,Zone C,186.56,285.14,102.01,5.04,25.2,65.7,3214,22.2,464
2025-10-26T10:31:59Z,Zone A,59.1,97.03,30.15,1.62,25.3,30.2,1716,48.9,144
2025-10-26T11:31:59Z,Zone A,29.43,45.97,18.35,0.81,30.5,87.6,775,73.3,81
2025-10-26T12:31:59Z,Zone C,39.11,63.18,18.52,0.89,24.2,54.2,868,56.9,100
2025-10-26T13:31:59Z,Zone B,28.13,48.97,12.64,0.79,37.3,65.1,547,63.6,70
2025-10-26T14:31:59Z,Zone C,30.97,54.48,19.75,0.93,27.3,54.3,725,72.5,78
2025-10-26T15:31:59Z,Zone C,40.33,65.54,14.74,0.71,40.7,76.6,463,60.4,97
2025-10-26T16:31:59Z,Zone A,38.38,67.07,18.94,1.0,24.6,48.4,721,60.8,90
2025-10-26T17:31:59Z,Zone A,56.32,91.5,33.51,1.62,27.9,54.4,1496,48.4,144
2025-10-26T18:31:59Z,Zone A,37.79,60.64,26.73,1.22,29.6,55.7,1370,58.0,94
2025-10-26T19:31:59Z,Zone D,96.65,154.58,54.58,2.37,35.6,58.6,2216,37.6,239
2025-10-26T20:31:59Z,Zone C,55.4,79.75,24.4,1.04,32.7,60.2,1051,59.9,142
2025-10-26T21:31:59Z,Zone D,44.82,81.43,22.29,0.91,32.4,52.5,976,64.0,108
2025-10-26T22:31:59Z,Zone C,35.72,54.78,17.36,0.98,21.8,30.4,724,71.3,86
2025-10-26T23:31:59Z,Zone C,39.21,68.44,18.59,1.12,22.2,62.7,927,59.8,95
2025-10-27T00:31:59Z,Zone A,17.16,37.12,16.13,0.64,26.6,81.3,530,66.3,39
2025-10-27T01:31:59Z,Zone A,47.58,72.55,18.75,1.09,36.3,71.8,1029,59.2,111
2025-10-27T02:31:59Z,Zone C,44.47,69.4,14.0,1.07,33.4,71.2,894,62.1,112
2025-10-27T03:31:59Z,Zone C,33.27,50.1,21.91,1.11,19.0,62.9,856,55.4,79
2025-10-27T04:31:59Z,Zone C,30.67,45.55,19.77,0.95,30.4,60.0,791,69.7,68
2025-10-27T05:31:59Z,Zone A,34.93,60.87,18.8,0.91,24.5,77.4,807,65.9,90
2025-10-27T06:31:59Z,Zone C,34.43,56.2,21.32,1.0,22.1,63.3,837,52.0,83
2025-10-27T07:31:59Z,Zone D,38.24,69.77,8.9,0.69,27.3,75.9,604,67.9,84
2025-10-27T08:31:59Z,Zone C,45.23,80.11,32.07,1.16,28.7,58.8,1403,53.9,107
2025-10-27T09:31:59Z,Zone A,103.09,163.08,56.59,2.81,28.5,53.7,2241,30.5,253
2025-10-27T10:31:59Z,Zone D,59.05,89.73,27.36,1.41,24.0,56.9,1486,50.9,141
2025-10-27T11:31:59Z,Zone D,27.41,46.17,20.86,0.82,26.4,30.4,897,73.9,67
2025-10-27T12:31:59Z,Zone B,25.38,46.48,20.0,0.96,32.5,66.5,936,62.3,73
2025-10-27T13:31:59Z,Zone A,26.24,48.71,17.59,0.93,37.2,54.7,905,68.3,64
2025-10-27T14:31:59Z,Zone B,35.36,63.75,13.29,0.88,25.8,64.9,528,68.0,89
2025-10-27T15:31:59Z,Zone B,24.51,41.56,11.8,0.65,32.4,61.8,313,66.2,63
2025-10-27T16:31:59Z,Zone A,31.15,51.17,16.57,0.91,35.9,70.4,885,63.0,75
2025-10-27T17:31:59Z,Zone D,116.25,176.26,62.85,3.18,33.2,55.0,2277,27.2,290
2025-10-27T18:31:59Z,Zone D,63.73,111.12,34.93,1.61,28.9,68.2,1785,49.4,163
2025-10-27T19:31:59Z,Zone A,95.53,146.45,52.77,2.37,23.4,67.5,2322,37.3,244
2025-10-27T20:31:59Z,Zone A,29.48,56.87,18.42,0.73,27.7,44.8,654,65.1,65
2025-10-27T21:31:59Z,Zone A,34.75,53.79,20.92,0.65,23.3,63.2,547,71.6,91
2025-10-27T22:31:59Z,Zone C,39.34,56.37,13.62,0.88,26.3,52.6,884,64.8,103
2025-10-27T23:31:59Z,Zone C,38.53,73.18,24.46,1.22,30.0,25.7,987,55.7,92
2025-10-28T00:31:59Z,Zone D,30.87,50.32,25.13,0.76,36.1,51.3,820,58.8,71
2025-10-28T01:31:59Z,Zone C,24.78,38.6,14.84,0.6,22.5,68.6,550,65.4,62
2025-10-28T02:31:59Z,Zone C,37.97,60.64,24.7,0.83,36.9,69.9,778,67.5,91
2025-10-28T03:31:59Z,Zone A,40.41,64.75,17.71,0.91,25.2,45.4,832,61.5,97
2025-10-28T04:31:59Z,Zone C,29.89,38.88,20.87,0.96,21.5,63.5,737,64.7,74
2025-10-28T05:31:59Z,Zone D,42.28,61.04,20.49,1.08,29.1,45.3,791,55.2,100
2025-10-28T06:31:59Z,Zone B,27.9,49.46,10.71,0.65,24.0,50.6,627,64.6,79
2025-10-28T07:31:59Z,Zone D,35.87,67.11,12.07,0.99,32.6,71.2,722,67.6,87
2025-10-28T08:31:59Z,Zone B,91.45,137.31,48.07,2.29,20.6,78.9,2392,43.7,227
2025-10-28T09:31:59Z,Zone A,45.71,76.75,18.62,1.02,38.1,62.0,1093,52.8,112
2025-10-28T10:31:59Z,Zone C,64.57,101.97,25.06,1.4,23.9,68.0,1548,50.9,152
2025-10-28T11:31:59Z,Zone B,45.2,75.03,20.31,1.22,32.1,60.7,1006,52.8,110
2025-10-28T12:31:59Z,Zone C,36.2,54.36,19.02,0.88,35.3,52.5,881,61.8,84
2025-10-28T13:31:59Z,Zone D,52.63,88.36,29.01,1.39,29.5,73.2,1384,47.8,127
2025-10-28T14:31:59Z,Zone B,32.39,59.6,18.02,0.87,29.9,58.1,642,72.1,78
2025-10-28T15:31:59Z,Zone A,42.31,75.13,20.35,0.86,34.2,50.2,806,64.7,108
2025-10-28T16:31:59Z,Zone A,40.24,71.74,19.63,1.06,23.7,97.3,995,63.1,104
2025-10-28T17:31:59Z,Zone B,72.23,109.39,39.95,1.85,30.3,63.3,1617,35.7,175
2025-10-28T18:31:59Z,Zone C,55.98,93.95,24.88,1.25,28.9,39.2,1398,52.4,138
2025-10-28T19:31:59Z,Zone B,75.75,112.32,38.1,1.99,21.6,61.6,1955,41.6,186
2025-10-28T20:31:59Z,Zone A,15.91,25.75,14.33,0.68,36.5,35.4,317,78.6,45
2025-10-28T21:31:59Z,Zone A,38.07,59.76,20.69,0.67,34.1,71.9,715,62.3,100
2025-10-28T22:31:59Z,Zone B,32.7,53.46,19.77,0.88,31.4,62.2,786,66.7,76
2025-10-28T23:31:59Z,Zone B,37.28,61.77,17.69,0.89,23.1,71.6,825,62.4,89
2025-10-29T00:31:59Z,Zone A,27.94,47.42,25.61,1.0,25.8,49.6,986,66.5,69
2025-10-29T01:31:59Z,Zone D,40.19,69.86,20.16,1.14,32.5,49.3,929,52.1,106
2025-10-29T02:31:59Z,Zone C,42.62,63.61,16.95,0.99,25.4,52.1,822,56.5,99
2025-10-29T03:31:59Z,Zone C,36.53,63.76,20.86,0.87,29.9,59.3,676,60.2,97
2025-10-29T04:31:59Z,Zone B,28.81,49.79,13.51,0.83,22.1,67.0,604,62.7,78
2025-10-29T05:31:59Z,Zone A,32.21,39.44,17.66,0.91,24.8,66.3,781,57.9,80
2025-10-29T06:31:59Z,Zone A,35.29,62.61,15.36,1.15,23.5,47.2,1051,55.8,83
2025-10-29T07:31:59Z,Zone B,44.26,66.63,17.55,0.82,30.4,75.3,752,58.2,107
2025-10-29T08:31:59Z,Zone A,103.07,157.61,58.27,2.87,27.4,54.0,2332,31.4,258
2025-10-29T09:31:59Z,Zone B,169.02,246.11,87.49,4.32,35.2,80.8,2785,23.7,424
2025-10-29T10:31:59Z,Zone A,106.76,166.62,49.5,2.59,22.5,39.0,2109,31.6,272
2025-10-29T11:31:59Z,Zone A,38.01,65.48,24.06,0.98,31.9,88.8,892,61.8,90
2025-10-29T12:31:59Z,Zone C,33.26,53.07,19.57,0.86,35.5,79.4,923,58.9,86
2025-10-29T13:31:59Z,Zone B,40.83,64.07,15.29,0.92,34.1,38.5,842,56.1,99
2025-10-29T14:31:59Z,Zone A,39.89,72.56,27.52,0.97,29.0,75.1,1013,63.1,97
2025-10-29T15:31:59Z,Zone A,37.46,69.99,14.42,0.71,33.0,57.4,541,71.3,86
2025-10-29T16:31:59Z,Zone C,30.18,49.95,19.41,0.67,28.9,32.3,799,65.5,74
2025-10-29T17:31:59Z,Zone B,46.01,77.31,22.94,1.21,19.0,50.1,1094,60.5,117
2025-10-29T18:31:59Z,Zone D,37.45,58.4,26.64,0.97,33.5,58.1,990,58.5,100
2025-10-29T19:31:59Z,Zone D,224.86,354.91,120.1,5.99,26.3,56.3,3051,17.7,562
2025-10-29T20:31:59Z,Zone B,30.49,60.01,16.42,0.75,30.7,74.2,606,67.4,68
2025-10-29T21:31:59Z,Zone B,18.84,31.69,14.02,0.65,21.1,42.3,249,77.1,47
2025-10-29T22:31:59Z,Zone D,42.84,74.31,20.01,0.92,32.3,51.4,944,51.8,114
2025-10-29T23:31:59Z,Zone C,42.28,65.03,19.03,1.22,30.3,54.3,1222,62.5,108
2025-10-30T00:31:59Z,Zone A,32.73,53.63,17.7,1.03,30.9,51.3,947,72.0,82
2025-10-30T01:31:59Z,Zone D,36.84,60.92,15.86,0.76,32.5,43.9,624,72.9,91
2025-10-30T02:31:59Z,Zone C,36.94,60.8,23.4,1.02,29.7,81.9,1074,52.8,94
2025-10-30T03:31:59Z,Zone C,29.52,47.19,19.36,0.91,25.3,37.7,710,65.7,77
2025-10-30T04:31:59Z,Zone B,27.86,36.91,17.7,0.57,24.1,34.7,652,76.6,69
2025-10-30T05:31:59Z,Zone B,32.55,54.66,21.83,0.79,32.2,53.3,830,64.1,76
2025-10-30T06:31:59Z,Zone A,32.08,49.54,14.95,1.0,20.0,48.6,695,65.6,80
2025-10-30T07:31:59Z,Zone D,24.91,36.26,18.84,1.06,25.8,79.8,794,66.0,61
2025-10-30T08:31:59Z,Zone D,55.86,85.39,26.08,1.27,20.9,32.2,1578,59.3,138
2025-10-30T09:31:59Z,Zone D,82.77,133.46,39.5,2.05,28.7,32.6,2353,46.7,203
2025-10-30T10:31:59Z,Zone D,72.9,110.5,28.64,1.64,27.8,73.9,1734,49.7,187
2025-10-30T11:31:59Z,Zone B,38.55,66.75,17.52,1.03,29.1,85.1,872,63.7,94
2025-10-30T12:31:59Z,Zone A,37.6,56.45,16.64,0.95,34.4,45.7,882,66.1,95
2025-10-30T13:31:59Z,Zone D,45.51,68.33,16.97,1.06,31.1,44.4,981,53.1,119
2025-10-30T14:31:59Z,Zone A,41.78,65.85,17.84,0.88,31.2,53.9,761,63.3,101
2025-10-30T15:31:59Z,Zone A,23.45,33.55,16.56,0.62,39.7,82.5,288,74.9,57
2025-10-30T16:31:59Z,Zone A,27.15,45.07,15.61,0.62,22.8,68.9,621,73.8,63
2025-10-30T17:31:59Z,Zone D,85.99,140.63,42.7,2.13,20.8,52.1,1933,39.5,225
2025-10-30T18:31:59Z,Zone B,118.02,177.83,58.88,2.82,35.1,43.7,2285,31.4,293
2025-10-30T19:31:59Z,Zone B,192.58,290.86,98.48,4.91,29.1,75.8,2729,19.6,473
2025-10-30T20:31:59Z,Zone A,34.25,56.1,19.65,1.02,34.4,58.3,907,67.2,85
2025-10-30T21:31:59Z,Zone D,40.68,67.63,26.29,1.06,25.8,86.0,911,51.0,105
2025-10-30T22:31:59Z,Zone B,44.68,70.77,20.6,1.0,27.8,27.0,882,58.5,118
2025-10-30T23:31:59Z,Zone C,33.92,60.86,12.79,0.85,28.4,21.8,691,70.8,93
2025-10-31T00:31:59Z,Zone C,32.83,53.37,20.89,0.97,27.2,52.7,822,55.8,83
2025-10-31T01:31:59Z,Zone A,36.4,68.95,22.06,0.98,24.1,40.8,785,61.1,94
2025-10-31T02:31:59Z,Zone C,47.74,81.08,17.0,0.86,32.7,34.4,773,63.7,123
2025-10-31T03:31:59Z,Zone A,41.27,66.28,22.14,1.11,27.0,34.4,994,60.7,109
2025-10-31T04:31:59Z,Zone C,30.34,49.23,16.91,1.01,13.7,47.1,867,65.1,66
2025-10-31T05:31:59Z,Zone C,45.71,79.78,18.59,0.88,28.9,66.5,904,68.1,119
2025-10-31T06:31:59Z,Zone A,34.72,69.63,18.62,0.96,39.4,42.4,965,70.6,79
2025-10-31T07:31:59Z,Zone B,34.39,58.31,16.66,0.82,23.8,65.8,693,64.8,93
2025-10-31T08:31:59Z,Zone A,79.32,124.81,52.34,2.34,31.5,60.4,2033,36.4,198
2025-10-31T09:31:59Z,Zone C,104.97,161.99,49.91,2.82,26.2,67.9,2486,36.8,260
2025-10-31T10:31:59Z,Zone A,59.79,85.25,32.76,1.92,30.7,48.7,1695,44.2,150
2025-10-31T11:31:59Z,Zone C,34.46,64.67,17.85,1.03,30.1,51.0,738,63.1,92
2025-10-31T12:31:59Z,Zone C,37.35,58.74,19.27,1.09,37.9,48.3,918,67.4,96
2025-10-31T13:31:59Z,Zone B,47.31,75.11,21.24,1.21,31.3,79.0,1121,53.1,118
2025-10-31T14:31:59Z,Zone A,27.49,42.51,13.77,0.96,43.9,54.3,646,71.2,65
2025-10-31T15:31:59Z,Zone C,35.39,53.16,11.32,0.68,25.8,28.4,571,68.7,84
2025-10-31T16:31:59Z,Zone B,40.43,66.42,16.88,0.89,33.0,43.1,771,62.5,100
2025-10-31T17:31:59Z,Zone D,90.16,141.73,47.21,2.24,22.5,57.5,2111,36.8,213
2025-10-31T18:31:59Z,Zone A,155.33,242.3,81.48,4.36,35.8,57.0,2899,24.1,393
2025-10-31T19:31:59Z,Zone B,62.0,97.04,32.35,1.48,27.8,53.3,1774,53.3,154
2025-10-31T20:31:59Z,Zone D,30.12,53.13,18.3,0.84,31.6,63.4,671,68.6,71
2025-10-31T21:31:59Z,Zone A,46.86,72.55,16.73,1.12,32.0,50.7,1118,57.6,114
2025-10-31T22:31:59Z,Zone D,33.65,50.63,14.23,0.81,30.2,61.2,475,68.0,85
2025-10-31T23:31:59Z,Zone A,35.53,50.95,22.56,0.91,33.0,37.4,954,67.4,88
2025-11-01T00:31:59Z,Zone D,30.09,45.63,16.11,1.06,25.3,72.6,896,63.7,79
2025-11-01T01:31:59Z,Zone A,43.07,74.99,16.91,0.64,31.8,65.4,452,65.7,110
2025-11-01T02:31:59Z,Zone C,50.03,79.53,19.18,1.13,25.7,54.4,1099,63.4,124
2025-11-01T03:31:59Z,Zone B,38.61,65.57,19.66,0.96,27.0,68.0,661,59.1,94
2025-11-01T04:31:59Z,Zone A,31.51,43.36,10.74,0.89,23.8,61.5,770,66.4,75
2025-11-01T05:31:59Z,Zone B,44.65,78.15,28.49,1.18,24.3,29.7,1355,53.1,123
2025-11-01T06:31:59Z,Zone B,34.21,49.94,19.43,0.87,17.9,63.0,865,65.7,83
2025-11-01T07:31:59Z,Zone B,32.94,53.32,17.16,0.92,28.4,44.0,773,67.4,85
2025-11-01T08:31:59Z,Zone D,56.85,94.52,33.99,1.65,33.8,51.3,1749,49.2,144
2025-11-01T09:31:59Z,Zone D,59.86,97.56,28.31,1.63,19.8,74.1,1353,47.0,149
2025-11-01T10:31:59Z,Zone A,82.96,132.04,42.35,2.19,27.6,61.2,2110,38.8,204
2025-11-01T11:31:59Z,Zone D,37.92,60.46,12.71,1.01,31.3,48.5,795,60.9,94
2025-11-01T12:31:59Z,Zone D,39.58,56.46,25.29,1.18,27.0,45.6,1055,48.1,100
2025-11-01T13:31:59Z,Zone B,34.39,59.51,12.29,1.2,34.2,37.5,897,55.7,90
2025-11-01T14:31:59Z,Zone D,29.34,55.75,9.75,0.87,31.2,42.8,432,78.2,75
2025-11-01T15:31:59Z,Zone D,36.64,57.33,21.63,1.06,31.9,43.7,884,48.4,86
2025-11-01T16:31:59Z,Zone B,35.96,57.84,21.62,0.86,24.8,63.3,944,64.8,99
2025-11-01T17:31:59Z,Zone C,94.51,140.07,51.23,2.39,27.4,46.3,2067,34.8,234
2025-11-01T18:31:59Z,Zone B,49.82,83.23,23.07,1.5,20.9,64.2,1497,57.3,116
2025-11-01T19:31:59Z,Zone D,82.36,132.31,46.52,2.3,27.2,48.8,2049,36.2,203
2025-11-01T20:31:59Z,Zone A,31.9,49.11,17.24,0.78,26.5,72.1,763,61.8,88
2025-11-01T21:31:59Z,Zone A,34.25,51.07,17.54,0.98,32.4,70.4,880,57.8,86
2025-11-01T22:31:59Z,Zone C,30.65,51.69,17.34,1.0,21.1,57.0,807,70.7,76
2025-11-01T23:31:59Z,Zone A,29.83,50.15,12.03,0.89,23.1,72.5,572,60.5,64
2025-11-02T00:31:59Z,Zone A,29.41,49.39,15.45,0.93,17.9,81.6,668,67.0,59
2025-11-02T01:31:59Z,Zone B,33.86,45.89,19.92,0.9,22.2,53.7,966,64.9,92
2025-11-02T02:31:59Z,Zone D,38.62,55.61,24.03,1.0,37.7,38.3,923,58.6,97
2025-11-02T03:31:59Z,Zone A,37.36,58.45,14.2,0.57,32.0,82.0,720,62.1,94
2025-11-02T04:31:59Z,Zone C,34.25,63.79,18.89,0.93,23.3,63.7,915,60.1,83
2025-11-02T05:31:59Z,Zone B,40.66,70.31,11.93,0.8,26.1,74.4,735,64.9,100
2025-11-02T06:31:59Z,Zone A,22.8,43.68,16.99,0.61,35.8,42.4,430,76.6,53
2025-11-02T07:31:59Z,Zone B,28.09,42.54,18.02,0.85,29.6,50.9,759,68.1,76
2025-11-02T08:31:59Z,Zone D,100.58,159.2,58.56,2.9,25.7,45.1,2395,32.7,250
2025-11-02T09:31:59Z,Zone B,59.93,101.34,35.99,1.65,29.2,51.3,1724,45.6,150
2025-11-02T10:31:59Z,Zone C,42.92,78.75,28.3,1.27,31.8,61.9,1260,52.5,105
2025-11-02T11:31:59Z,Zone C,37.69,64.21,20.29,1.04,29.9,58.0,824,60.7,95
2025-11-02T12:31:59Z,Zone B,36.45,61.13,20.39,0.8,32.8,44.3,704,60.0,91
2025-11-02T13:31:59Z,Zone B,47.92,78.14,17.64,1.05,36.1,66.0,857,58.4,119
2025-11-02T14:31:59Z,Zone D,30.86,57.21,16.19,0.96,29.7,63.8,816,65.6,70
2025-11-02T15:31:59Z,Zone B,39.22,63.34,20.48,0.91,30.7,78.5,1021,55.8,97
2025-11-02T16:31:59Z,Zone A,30.61,39.32,17.96,0.78,23.1,69.7,597,68.1,82
2025-11-02T17:31:59Z,Zone A,63.69,101.23,32.68,1.6,28.4,50.1,1715,51.1,160
2025-11-02T18:31:59Z,Zone B,119.04,174.1,63.05,3.21,26.5,46.7,2400,28.3,296
2025-11-02T19:31:59Z,Zone B,62.77,94.51,35.99,1.67,33.2,41.8,1768,43.5,161
2025-11-02T20:31:59Z,Zone A,20.29,38.73,12.85,0.79,25.9,71.3,615,74.8,49
2025-11-02T21:31:59Z,Zone B,33.2,46.09,15.25,0.8,25.0,47.1,743,71.5,84
2025-11-02T22:31:59Z,Zone C,31.75,57.65,19.22,0.73,27.0,34.4,600,71.4,80
2025-11-02T23:31:59Z,Zone A,42.38,72.01,18.54,0.8,28.6,61.5,748,60.7,100
2025-11-03T00:31:59Z,Zone A,38.44,68.49,21.81,0.79,28.4,70.3,919,57.6,93
2025-11-03T01:31:59Z,Zone C,31.84,50.89,13.6,0.88,26.3,63.3,691,67.9,79
2025-11-03T02:31:59Z,Zone C,47.31,70.73,21.36,1.06,30.1,55.9,1157,53.5,114
2025-11-03T03:31:59Z,Zone B,27.17,36.4,12.34,0.6,37.7,72.9,517,68.5,58
2025-11-03T04:31:59Z,Zone C,46.04,79.03,25.43,0.98,30.2,49.8,957,54.2,117
2025-11-03T05:31:59Z,Zone A,25.05,41.7,19.96,1.0,19.4,62.4,824,66.0,64
2025-11-03T06:31:59Z,Zone D,38.55,55.94,14.53,0.98,24.7,53.5,935,67.3,94
2025-11-03T07:31:59Z,Zone C,41.13,63.73,10.68,1.27,25.5,58.0,1052,57.0,102
2025-11-03T08:31:59Z,Zone C,75.11,125.99,36.86,1.86,26.1,80.3,1910,47.1,194
2025-11-03T09:31:59Z,Zone D,87.97,135.25,46.97,2.4,26.4,68.9,2060,34.5,221
2025-11-03T10:31:59Z,Zone B,106.12,166.13,55.43,2.74,26.6,57.2,2293,32.3,262
2025-11-03T11:31:59Z,Zone A,38.16,68.76,21.36,0.94,25.1,89.9,834,65.5,102
